Episode: 0, step: 9, Pop: 7/5, Epsilon: 1.00, Mean Loss: 60.99, Median Loss: 60.99, Std Loss: 60.99, Mean Reward: 0.44, Median Reward: 2.00, Std Reward: 37.50
Episode: 695, step: 9, Pop: 5/5, Epsilon: 0.06, Mean Loss: 42.85, Median Loss: 42.85, Std Loss: 42.85, Mean Reward: 4.48, Median Reward: 4.00, Std Reward: 268.60
Episode: 696, step: 9, Pop: 3/5, Epsilon: 0.06, Mean Loss: 37.68, Median Loss: 37.68, Std Loss: 37.68, Mean Reward: 2.40, Median Reward: 2.00, Std Reward: 143.90
Episode: 697, step: 9, Pop: 3/5, Epsilon: 0.06, Mean Loss: 34.19, Median Loss: 34.19, Std Loss: 34.19, Mean Reward: 3.53, Median Reward: 2.00, Std Reward: 194.20
Episode: 698, step: 9, Pop: 3/5, Epsilon: 0.06, Mean Loss: 19.45, Median Loss: 19.45, Std Loss: 19.45, Mean Reward: 3.18, Median Reward: 2.00, Std Reward: 171.70
Episode: 699, step: 9, Pop: 6/5, Epsilon: 0.06, Mean Loss: 48.57, Median Loss: 48.57, Std Loss: 48.57, Mean Reward: 5.67, Median Reward: 4.00, Std Reward: 425.00
Episode: 700, step: 9, Pop: 3/5, Epsilon: 0.06, Mean Loss: 46.21, Median Loss: 46.21, Std Loss: 46.21, Mean Reward: 3.31, Median Reward: 2.00, Std Reward: 234.90
Episode: 701, step: 9, Pop: 6/5, Epsilon: 0.06, Mean Loss: 47.53, Median Loss: 47.53, Std Loss: 47.53, Mean Reward: 2.72, Median Reward: 2.00, Std Reward: 190.70
Episode: 702, step: 9, Pop: 4/5, Epsilon: 0.06, Mean Loss: 31.95, Median Loss: 31.95, Std Loss: 31.95, Mean Reward: 3.25, Median Reward: 2.00, Std Reward: 233.90
Episode: 703, step: 9, Pop: 7/5, Epsilon: 0.06, Mean Loss: 41.18, Median Loss: 41.18, Std Loss: 41.18, Mean Reward: 4.18, Median Reward: 4.00, Std Reward: 330.40
Episode: 704, step: 9, Pop: 2/5, Epsilon: 0.06, Mean Loss: 35.32, Median Loss: 35.32, Std Loss: 35.32, Mean Reward: 1.83, Median Reward: 2.00, Std Reward: 77.00
Episode: 705, step: 9, Pop: 6/5, Epsilon: 0.06, Mean Loss: 28.93, Median Loss: 28.93, Std Loss: 28.93, Mean Reward: 3.95, Median Reward: 3.00, Std Reward: 292.00
Episode: 706, step: 9, Pop: 3/5, Epsilon: 0.06, Mean Loss: 29.72, Median Loss: 29.72, Std Loss: 29.72, Mean Reward: 3.03, Median Reward: 2.00, Std Reward: 175.50
Episode: 707, step: 9, Pop: 4/5, Epsilon: 0.06, Mean Loss: 36.24, Median Loss: 36.24, Std Loss: 36.24, Mean Reward: 2.61, Median Reward: 2.00, Std Reward: 177.50
Episode: 708, step: 9, Pop: 2/5, Epsilon: 0.06, Mean Loss: 41.25, Median Loss: 41.25, Std Loss: 41.25, Mean Reward: 0.98, Median Reward: 2.00, Std Reward: 51.00
Episode: 709, step: 9, Pop: 3/5, Epsilon: 0.06, Mean Loss: 37.38, Median Loss: 37.38, Std Loss: 37.38, Mean Reward: 2.96, Median Reward: 2.00, Std Reward: 207.00
Episode: 710, step: 9, Pop: 1/5, Epsilon: 0.06, Mean Loss: 43.44, Median Loss: 43.44, Std Loss: 43.44, Mean Reward: 2.49, Median Reward: 2.00, Std Reward: 119.60
Episode: 711, step: 9, Pop: 6/5, Epsilon: 0.05, Mean Loss: 39.61, Median Loss: 39.61, Std Loss: 39.61, Mean Reward: 3.12, Median Reward: 2.00, Std Reward: 218.20
Episode: 712, step: 9, Pop: 7/5, Epsilon: 0.05, Mean Loss: 46.74, Median Loss: 46.74, Std Loss: 46.74, Mean Reward: 3.26, Median Reward: 4.00, Std Reward: 280.00
Episode: 713, step: 9, Pop: 6/5, Epsilon: 0.05, Mean Loss: 40.46, Median Loss: 40.46, Std Loss: 40.46, Mean Reward: 5.07, Median Reward: 4.00, Std Reward: 350.00
Episode: 714, step: 9, Pop: 5/5, Epsilon: 0.05, Mean Loss: 58.32, Median Loss: 58.32, Std Loss: 58.32, Mean Reward: 4.46, Median Reward: 2.00, Std Reward: 321.10
Episode: 715, step: 9, Pop: 4/5, Epsilon: 0.05, Mean Loss: 45.28, Median Loss: 45.28, Std Loss: 45.28, Mean Reward: 1.49, Median Reward: 2.00, Std Reward: 88.00
Episode: 716, step: 9, Pop: 3/5, Epsilon: 0.05, Mean Loss: 38.54, Median Loss: 38.54, Std Loss: 38.54, Mean Reward: 1.61, Median Reward: 2.00, Std Reward: 66.00
Episode: 717, step: 9, Pop: 4/5, Epsilon: 0.05, Mean Loss: 38.94, Median Loss: 38.94, Std Loss: 38.94, Mean Reward: 1.97, Median Reward: 2.00, Std Reward: 127.90
Episode: 718, step: 9, Pop: 3/5, Epsilon: 0.05, Mean Loss: 31.78, Median Loss: 31.78, Std Loss: 31.78, Mean Reward: 2.35, Median Reward: 2.00, Std Reward: 164.20
Episode: 719, step: 9, Pop: 2/5, Epsilon: 0.05, Mean Loss: 43.78, Median Loss: 43.78, Std Loss: 43.78, Mean Reward: 1.26, Median Reward: 2.00, Std Reward: 77.00
Episode: 720, step: 9, Pop: 4/5, Epsilon: 0.05, Mean Loss: 32.86, Median Loss: 32.86, Std Loss: 32.86, Mean Reward: 4.87, Median Reward: 4.00, Std Reward: 326.00
Episode: 721, step: 9, Pop: 2/5, Epsilon: 0.05, Mean Loss: 43.59, Median Loss: 43.59, Std Loss: 43.59, Mean Reward: 1.46, Median Reward: 2.00, Std Reward: 79.00
Episode: 722, step: 9, Pop: 2/5, Epsilon: 0.05, Mean Loss: 29.08, Median Loss: 29.08, Std Loss: 29.08, Mean Reward: 2.67, Median Reward: 2.00, Std Reward: 157.60
Episode: 723, step: 9, Pop: 4/5, Epsilon: 0.05, Mean Loss: 45.53, Median Loss: 45.53, Std Loss: 45.53, Mean Reward: 3.17, Median Reward: 2.00, Std Reward: 202.80
Episode: 724, step: 9, Pop: 3/5, Epsilon: 0.05, Mean Loss: 27.43, Median Loss: 27.43, Std Loss: 27.43, Mean Reward: 0.50, Median Reward: 0.00, Std Reward: 29.70
Episode: 725, step: 9, Pop: 5/5, Epsilon: 0.05, Mean Loss: 31.52, Median Loss: 31.52, Std Loss: 31.52, Mean Reward: 4.33, Median Reward: 4.00, Std Reward: 294.30
Episode: 726, step: 9, Pop: 0/5, Epsilon: 0.05, Mean Loss: 38.40, Median Loss: 38.40, Std Loss: 38.40, Mean Reward: 3.21, Median Reward: 2.00, Std Reward: 138.00
Episode: 727, step: 9, Pop: 3/5, Epsilon: 0.05, Mean Loss: 48.10, Median Loss: 48.10, Std Loss: 48.10, Mean Reward: 3.77, Median Reward: 2.00, Std Reward: 195.90
Episode: 728, step: 9, Pop: 1/5, Epsilon: 0.05, Mean Loss: 51.40, Median Loss: 51.40, Std Loss: 51.40, Mean Reward: 1.83, Median Reward: 2.00, Std Reward: 77.00
Episode: 729, step: 9, Pop: 2/5, Epsilon: 0.05, Mean Loss: 38.67, Median Loss: 38.67, Std Loss: 38.67, Mean Reward: 1.82, Median Reward: 2.00, Std Reward: 103.90
Episode: 730, step: 9, Pop: 4/5, Epsilon: 0.05, Mean Loss: 26.88, Median Loss: 26.88, Std Loss: 26.88, Mean Reward: 4.79, Median Reward: 2.00, Std Reward: 339.80
Episode: 731, step: 9, Pop: 3/5, Epsilon: 0.05, Mean Loss: 42.59, Median Loss: 42.59, Std Loss: 42.59, Mean Reward: 1.62, Median Reward: 2.00, Std Reward: 90.70
Episode: 732, step: 9, Pop: 4/5, Epsilon: 0.05, Mean Loss: 35.35, Median Loss: 35.35, Std Loss: 35.35, Mean Reward: 2.77, Median Reward: 2.00, Std Reward: 163.70
Episode: 733, step: 8, Pop: 0/5, Epsilon: 0.05, Mean Loss: 37.19, Median Loss: 37.19, Std Loss: 37.19, Mean Reward: 4.21, Median Reward: 2.00, Std Reward: 139.00
Episode: 734, step: 9, Pop: 5/5, Epsilon: 0.05, Mean Loss: 43.71, Median Loss: 43.71, Std Loss: 43.71, Mean Reward: 4.10, Median Reward: 2.00, Std Reward: 279.10
Episode: 735, step: 9, Pop: 6/5, Epsilon: 0.05, Mean Loss: 29.54, Median Loss: 29.54, Std Loss: 29.54, Mean Reward: 4.88, Median Reward: 4.00, Std Reward: 365.80
Episode: 736, step: 9, Pop: 6/5, Epsilon: 0.05, Mean Loss: 39.30, Median Loss: 39.30, Std Loss: 39.30, Mean Reward: 5.77, Median Reward: 4.00, Std Reward: 380.60
Episode: 737, step: 9, Pop: 4/5, Epsilon: 0.05, Mean Loss: 49.89, Median Loss: 49.89, Std Loss: 49.89, Mean Reward: 3.77, Median Reward: 2.00, Std Reward: 248.80
Episode: 738, step: 9, Pop: 4/5, Epsilon: 0.05, Mean Loss: 30.40, Median Loss: 30.40, Std Loss: 30.40, Mean Reward: 1.56, Median Reward: 2.00, Std Reward: 81.30
Episode: 739, step: 9, Pop: 6/5, Epsilon: 0.05, Mean Loss: 49.40, Median Loss: 49.40, Std Loss: 49.40, Mean Reward: 1.49, Median Reward: 2.00, Std Reward: 113.30
Episode: 740, step: 9, Pop: 5/5, Epsilon: 0.05, Mean Loss: 32.54, Median Loss: 32.54, Std Loss: 32.54, Mean Reward: 6.30, Median Reward: 4.00, Std Reward: 396.90
Episode: 741, step: 9, Pop: 4/5, Epsilon: 0.05, Mean Loss: 32.43, Median Loss: 32.43, Std Loss: 32.43, Mean Reward: 3.49, Median Reward: 4.00, Std Reward: 199.10
Episode: 742, step: 9, Pop: 3/5, Epsilon: 0.05, Mean Loss: 48.70, Median Loss: 48.70, Std Loss: 48.70, Mean Reward: 1.51, Median Reward: 2.00, Std Reward: 104.00
Episode: 743, step: 9, Pop: 5/5, Epsilon: 0.05, Mean Loss: 35.65, Median Loss: 35.65, Std Loss: 35.65, Mean Reward: 4.53, Median Reward: 2.00, Std Reward: 376.20
Episode: 744, step: 9, Pop: 1/5, Epsilon: 0.05, Mean Loss: 42.11, Median Loss: 42.11, Std Loss: 42.11, Mean Reward: 1.90, Median Reward: 2.00, Std Reward: 55.00
Episode: 745, step: 9, Pop: 9/5, Epsilon: 0.05, Mean Loss: 43.83, Median Loss: 43.83, Std Loss: 43.83, Mean Reward: 4.56, Median Reward: 4.00, Std Reward: 437.30
Episode: 746, step: 9, Pop: 4/5, Epsilon: 0.05, Mean Loss: 39.37, Median Loss: 39.37, Std Loss: 39.37, Mean Reward: 2.64, Median Reward: 2.00, Std Reward: 166.20
Episode: 747, step: 9, Pop: 1/5, Epsilon: 0.05, Mean Loss: 35.51, Median Loss: 35.51, Std Loss: 35.51, Mean Reward: 0.23, Median Reward: 2.00, Std Reward: 9.60
Episode: 748, step: 9, Pop: 5/5, Epsilon: 0.05, Mean Loss: 41.04, Median Loss: 41.04, Std Loss: 41.04, Mean Reward: 5.11, Median Reward: 4.00, Std Reward: 368.00
Episode: 749, step: 9, Pop: 1/5, Epsilon: 0.05, Mean Loss: 31.17, Median Loss: 31.17, Std Loss: 31.17, Mean Reward: 1.50, Median Reward: 2.00, Std Reward: 54.00
Episode: 750, step: 9, Pop: 4/5, Epsilon: 0.05, Mean Loss: 50.57, Median Loss: 50.57, Std Loss: 50.57, Mean Reward: 5.05, Median Reward: 4.00, Std Reward: 308.20
Episode: 751, step: 9, Pop: 1/5, Epsilon: 0.05, Mean Loss: 37.66, Median Loss: 37.66, Std Loss: 37.66, Mean Reward: 2.24, Median Reward: 2.00, Std Reward: 118.70
Episode: 752, step: 9, Pop: 3/5, Epsilon: 0.05, Mean Loss: 36.20, Median Loss: 36.20, Std Loss: 36.20, Mean Reward: 1.70, Median Reward: 2.00, Std Reward: 79.70
Episode: 753, step: 9, Pop: 5/5, Epsilon: 0.05, Mean Loss: 49.05, Median Loss: 49.05, Std Loss: 49.05, Mean Reward: 3.33, Median Reward: 2.00, Std Reward: 240.00
Episode: 754, step: 9, Pop: 1/5, Epsilon: 0.05, Mean Loss: 41.14, Median Loss: 41.14, Std Loss: 41.14, Mean Reward: 2.19, Median Reward: 2.00, Std Reward: 79.00
Episode: 755, step: 9, Pop: 3/5, Epsilon: 0.05, Mean Loss: 48.78, Median Loss: 48.78, Std Loss: 48.78, Mean Reward: 2.37, Median Reward: 2.00, Std Reward: 151.70
Episode: 756, step: 9, Pop: 6/5, Epsilon: 0.05, Mean Loss: 34.36, Median Loss: 34.36, Std Loss: 34.36, Mean Reward: 2.80, Median Reward: 2.00, Std Reward: 207.00
Episode: 757, step: 9, Pop: 3/5, Epsilon: 0.05, Mean Loss: 42.30, Median Loss: 42.30, Std Loss: 42.30, Mean Reward: 3.44, Median Reward: 2.00, Std Reward: 179.00
Episode: 758, step: 9, Pop: 6/5, Epsilon: 0.05, Mean Loss: 37.53, Median Loss: 37.53, Std Loss: 37.53, Mean Reward: 3.70, Median Reward: 2.00, Std Reward: 270.20
Episode: 759, step: 9, Pop: 3/5, Epsilon: 0.05, Mean Loss: 44.06, Median Loss: 44.06, Std Loss: 44.06, Mean Reward: 3.47, Median Reward: 2.00, Std Reward: 163.00
Episode: 760, step: 9, Pop: 4/5, Epsilon: 0.05, Mean Loss: 41.82, Median Loss: 41.82, Std Loss: 41.82, Mean Reward: 1.85, Median Reward: 3.00, Std Reward: 99.70
Episode: 761, step: 9, Pop: 2/5, Epsilon: 0.05, Mean Loss: 37.55, Median Loss: 37.55, Std Loss: 37.55, Mean Reward: 0.81, Median Reward: 2.00, Std Reward: 42.00
Episode: 762, step: 9, Pop: 3/5, Epsilon: 0.05, Mean Loss: 39.55, Median Loss: 39.55, Std Loss: 39.55, Mean Reward: 3.06, Median Reward: 2.00, Std Reward: 211.40
Episode: 763, step: 9, Pop: 3/5, Epsilon: 0.05, Mean Loss: 36.01, Median Loss: 36.01, Std Loss: 36.01, Mean Reward: 1.93, Median Reward: 2.00, Std Reward: 94.70
Episode: 764, step: 9, Pop: 5/5, Epsilon: 0.05, Mean Loss: 43.59, Median Loss: 43.59, Std Loss: 43.59, Mean Reward: 1.04, Median Reward: 2.00, Std Reward: 77.00
Episode: 765, step: 9, Pop: 3/5, Epsilon: 0.05, Mean Loss: 39.52, Median Loss: 39.52, Std Loss: 39.52, Mean Reward: 2.07, Median Reward: 2.00, Std Reward: 138.50
Episode: 766, step: 9, Pop: 4/5, Epsilon: 0.05, Mean Loss: 38.61, Median Loss: 38.61, Std Loss: 38.61, Mean Reward: 4.43, Median Reward: 4.00, Std Reward: 230.60
Episode: 767, step: 9, Pop: 3/5, Epsilon: 0.05, Mean Loss: 59.39, Median Loss: 59.39, Std Loss: 59.39, Mean Reward: 2.25, Median Reward: 2.00, Std Reward: 148.50
Episode: 768, step: 9, Pop: 4/5, Epsilon: 0.05, Mean Loss: 32.05, Median Loss: 32.05, Std Loss: 32.05, Mean Reward: 4.96, Median Reward: 4.00, Std Reward: 327.60
Episode: 769, step: 9, Pop: 1/5, Epsilon: 0.04, Mean Loss: 45.98, Median Loss: 45.98, Std Loss: 45.98, Mean Reward: 1.74, Median Reward: 2.00, Std Reward: 94.00
Episode: 770, step: 9, Pop: 5/5, Epsilon: 0.04, Mean Loss: 36.19, Median Loss: 36.19, Std Loss: 36.19, Mean Reward: 3.80, Median Reward: 4.00, Std Reward: 265.90
Episode: 771, step: 9, Pop: 4/5, Epsilon: 0.04, Mean Loss: 30.34, Median Loss: 30.34, Std Loss: 30.34, Mean Reward: 1.44, Median Reward: 2.00, Std Reward: 79.00
Episode: 772, step: 9, Pop: 3/5, Epsilon: 0.04, Mean Loss: 32.97, Median Loss: 32.97, Std Loss: 32.97, Mean Reward: 3.21, Median Reward: 2.00, Std Reward: 189.20
Episode: 773, step: 9, Pop: 2/5, Epsilon: 0.04, Mean Loss: 34.29, Median Loss: 34.29, Std Loss: 34.29, Mean Reward: 1.25, Median Reward: 2.00, Std Reward: 66.50
Episode: 774, step: 9, Pop: 4/5, Epsilon: 0.04, Mean Loss: 41.74, Median Loss: 41.74, Std Loss: 41.74, Mean Reward: 2.68, Median Reward: 2.00, Std Reward: 174.00
Episode: 775, step: 9, Pop: 3/5, Epsilon: 0.04, Mean Loss: 41.51, Median Loss: 41.51, Std Loss: 41.51, Mean Reward: 3.16, Median Reward: 2.00, Std Reward: 180.00
Episode: 776, step: 9, Pop: 5/5, Epsilon: 0.04, Mean Loss: 37.33, Median Loss: 37.33, Std Loss: 37.33, Mean Reward: 6.11, Median Reward: 4.00, Std Reward: 390.90
Episode: 777, step: 9, Pop: 4/5, Epsilon: 0.04, Mean Loss: 47.06, Median Loss: 47.06, Std Loss: 47.06, Mean Reward: 5.15, Median Reward: 2.00, Std Reward: 355.30
Episode: 778, step: 9, Pop: 3/5, Epsilon: 0.04, Mean Loss: 37.02, Median Loss: 37.02, Std Loss: 37.02, Mean Reward: 1.99, Median Reward: 2.00, Std Reward: 133.00
Episode: 779, step: 9, Pop: 6/5, Epsilon: 0.04, Mean Loss: 35.26, Median Loss: 35.26, Std Loss: 35.26, Mean Reward: 4.67, Median Reward: 4.00, Std Reward: 345.30
Episode: 780, step: 9, Pop: 0/5, Epsilon: 0.04, Mean Loss: 40.89, Median Loss: 40.89, Std Loss: 40.89, Mean Reward: 1.53, Median Reward: 2.00, Std Reward: 65.70
Episode: 781, step: 9, Pop: 3/5, Epsilon: 0.04, Mean Loss: 31.31, Median Loss: 31.31, Std Loss: 31.31, Mean Reward: 4.29, Median Reward: 2.00, Std Reward: 223.20
Episode: 782, step: 9, Pop: 6/5, Epsilon: 0.04, Mean Loss: 34.84, Median Loss: 34.84, Std Loss: 34.84, Mean Reward: 4.21, Median Reward: 4.00, Std Reward: 340.70
Episode: 783, step: 9, Pop: 3/5, Epsilon: 0.04, Mean Loss: 36.77, Median Loss: 36.77, Std Loss: 36.77, Mean Reward: 3.80, Median Reward: 2.00, Std Reward: 262.10
Episode: 784, step: 9, Pop: 3/5, Epsilon: 0.04, Mean Loss: 34.69, Median Loss: 34.69, Std Loss: 34.69, Mean Reward: 4.06, Median Reward: 4.00, Std Reward: 206.90
Episode: 785, step: 9, Pop: 4/5, Epsilon: 0.04, Mean Loss: 36.52, Median Loss: 36.52, Std Loss: 36.52, Mean Reward: 3.55, Median Reward: 2.00, Std Reward: 259.00
Episode: 786, step: 9, Pop: 4/5, Epsilon: 0.04, Mean Loss: 33.91, Median Loss: 33.91, Std Loss: 33.91, Mean Reward: 2.34, Median Reward: 2.00, Std Reward: 142.60
Episode: 787, step: 9, Pop: 0/5, Epsilon: 0.04, Mean Loss: 34.82, Median Loss: 34.82, Std Loss: 34.82, Mean Reward: 0.46, Median Reward: 2.00, Std Reward: 17.00
Episode: 788, step: 9, Pop: 3/5, Epsilon: 0.04, Mean Loss: 30.69, Median Loss: 30.69, Std Loss: 30.69, Mean Reward: 1.58, Median Reward: 2.00, Std Reward: 85.40
Episode: 789, step: 9, Pop: 2/5, Epsilon: 0.04, Mean Loss: 27.78, Median Loss: 27.78, Std Loss: 27.78, Mean Reward: 1.55, Median Reward: 2.00, Std Reward: 99.00
Episode: 790, step: 9, Pop: 4/5, Epsilon: 0.04, Mean Loss: 43.24, Median Loss: 43.24, Std Loss: 43.24, Mean Reward: 5.62, Median Reward: 4.00, Std Reward: 303.50
Episode: 791, step: 9, Pop: 2/5, Epsilon: 0.04, Mean Loss: 39.87, Median Loss: 39.87, Std Loss: 39.87, Mean Reward: 3.59, Median Reward: 2.00, Std Reward: 183.20
Episode: 792, step: 9, Pop: 2/5, Epsilon: 0.04, Mean Loss: 44.27, Median Loss: 44.27, Std Loss: 44.27, Mean Reward: -1.80, Median Reward: 0.00, Std Reward: -73.80
Episode: 793, step: 9, Pop: 2/5, Epsilon: 0.04, Mean Loss: 45.91, Median Loss: 45.91, Std Loss: 45.91, Mean Reward: 2.26, Median Reward: 2.00, Std Reward: 108.40
Episode: 794, step: 9, Pop: 7/5, Epsilon: 0.04, Mean Loss: 42.06, Median Loss: 42.06, Std Loss: 42.06, Mean Reward: 3.98, Median Reward: 5.00, Std Reward: 294.40
Episode: 795, step: 9, Pop: 2/5, Epsilon: 0.04, Mean Loss: 39.70, Median Loss: 39.70, Std Loss: 39.70, Mean Reward: 3.91, Median Reward: 3.00, Std Reward: 187.60
Episode: 796, step: 9, Pop: 4/5, Epsilon: 0.04, Mean Loss: 37.60, Median Loss: 37.60, Std Loss: 37.60, Mean Reward: 1.97, Median Reward: 2.00, Std Reward: 137.90
Episode: 797, step: 9, Pop: 7/5, Epsilon: 0.04, Mean Loss: 34.84, Median Loss: 34.84, Std Loss: 34.84, Mean Reward: 4.23, Median Reward: 2.00, Std Reward: 355.70
Episode: 798, step: 9, Pop: 4/5, Epsilon: 0.04, Mean Loss: 45.10, Median Loss: 45.10, Std Loss: 45.10, Mean Reward: 4.40, Median Reward: 2.00, Std Reward: 356.50
Episode: 799, step: 9, Pop: 0/5, Epsilon: 0.04, Mean Loss: 24.21, Median Loss: 24.21, Std Loss: 24.21, Mean Reward: 1.67, Median Reward: 2.00, Std Reward: 85.00
Episode: 800, step: 9, Pop: 3/5, Epsilon: 0.04, Mean Loss: 50.85, Median Loss: 50.85, Std Loss: 50.85, Mean Reward: 2.69, Median Reward: 2.00, Std Reward: 126.60
Episode: 801, step: 9, Pop: 7/5, Epsilon: 0.04, Mean Loss: 48.08, Median Loss: 48.08, Std Loss: 48.08, Mean Reward: 4.58, Median Reward: 4.00, Std Reward: 329.70
Episode: 802, step: 9, Pop: 4/5, Epsilon: 0.04, Mean Loss: 32.45, Median Loss: 32.45, Std Loss: 32.45, Mean Reward: 4.70, Median Reward: 4.00, Std Reward: 314.60
Episode: 803, step: 9, Pop: 4/5, Epsilon: 0.04, Mean Loss: 46.04, Median Loss: 46.04, Std Loss: 46.04, Mean Reward: 3.54, Median Reward: 4.00, Std Reward: 240.90
Episode: 804, step: 9, Pop: 3/5, Epsilon: 0.04, Mean Loss: 45.27, Median Loss: 45.27, Std Loss: 45.27, Mean Reward: 3.28, Median Reward: 2.00, Std Reward: 160.70
Episode: 805, step: 9, Pop: 4/5, Epsilon: 0.04, Mean Loss: 37.17, Median Loss: 37.17, Std Loss: 37.17, Mean Reward: 1.75, Median Reward: 2.00, Std Reward: 106.90
Episode: 806, step: 9, Pop: 3/5, Epsilon: 0.04, Mean Loss: 45.57, Median Loss: 45.57, Std Loss: 45.57, Mean Reward: 2.09, Median Reward: 2.00, Std Reward: 110.70
Episode: 807, step: 9, Pop: 5/5, Epsilon: 0.04, Mean Loss: 47.25, Median Loss: 47.25, Std Loss: 47.25, Mean Reward: 4.54, Median Reward: 4.00, Std Reward: 281.70
Episode: 808, step: 9, Pop: 5/5, Epsilon: 0.04, Mean Loss: 37.55, Median Loss: 37.55, Std Loss: 37.55, Mean Reward: 3.20, Median Reward: 2.00, Std Reward: 252.90
Episode: 809, step: 9, Pop: 6/5, Epsilon: 0.04, Mean Loss: 31.36, Median Loss: 31.36, Std Loss: 31.36, Mean Reward: 1.69, Median Reward: 2.00, Std Reward: 118.00
Episode: 810, step: 9, Pop: 2/5, Epsilon: 0.04, Mean Loss: 31.95, Median Loss: 31.95, Std Loss: 31.95, Mean Reward: 1.09, Median Reward: 2.00, Std Reward: 58.00
Episode: 811, step: 9, Pop: 5/5, Epsilon: 0.04, Mean Loss: 36.05, Median Loss: 36.05, Std Loss: 36.05, Mean Reward: 2.94, Median Reward: 2.00, Std Reward: 211.40
Episode: 812, step: 9, Pop: 4/5, Epsilon: 0.04, Mean Loss: 48.72, Median Loss: 48.72, Std Loss: 48.72, Mean Reward: 1.73, Median Reward: 2.00, Std Reward: 123.10
Episode: 813, step: 9, Pop: 4/5, Epsilon: 0.04, Mean Loss: 37.68, Median Loss: 37.68, Std Loss: 37.68, Mean Reward: 1.72, Median Reward: 2.00, Std Reward: 125.90
Episode: 814, step: 9, Pop: 2/5, Epsilon: 0.04, Mean Loss: 39.59, Median Loss: 39.59, Std Loss: 39.59, Mean Reward: 1.96, Median Reward: 2.00, Std Reward: 108.00
Episode: 815, step: 9, Pop: 3/5, Epsilon: 0.04, Mean Loss: 41.64, Median Loss: 41.64, Std Loss: 41.64, Mean Reward: 3.09, Median Reward: 2.00, Std Reward: 170.00
Episode: 816, step: 9, Pop: 2/5, Epsilon: 0.04, Mean Loss: 30.14, Median Loss: 30.14, Std Loss: 30.14, Mean Reward: 3.63, Median Reward: 2.00, Std Reward: 148.90
Episode: 817, step: 9, Pop: 3/5, Epsilon: 0.04, Mean Loss: 30.78, Median Loss: 30.78, Std Loss: 30.78, Mean Reward: 0.84, Median Reward: 2.00, Std Reward: 47.00
Episode: 818, step: 9, Pop: 2/5, Epsilon: 0.04, Mean Loss: 44.18, Median Loss: 44.18, Std Loss: 44.18, Mean Reward: 1.69, Median Reward: 2.00, Std Reward: 88.00
Episode: 819, step: 9, Pop: 3/5, Epsilon: 0.04, Mean Loss: 39.08, Median Loss: 39.08, Std Loss: 39.08, Mean Reward: 2.24, Median Reward: 2.00, Std Reward: 120.90
Episode: 820, step: 9, Pop: 4/5, Epsilon: 0.04, Mean Loss: 35.73, Median Loss: 35.73, Std Loss: 35.73, Mean Reward: 3.41, Median Reward: 2.00, Std Reward: 197.90
Episode: 821, step: 9, Pop: 4/5, Epsilon: 0.04, Mean Loss: 50.36, Median Loss: 50.36, Std Loss: 50.36, Mean Reward: 1.33, Median Reward: 2.00, Std Reward: 73.00
Episode: 822, step: 9, Pop: 6/5, Epsilon: 0.04, Mean Loss: 42.01, Median Loss: 42.01, Std Loss: 42.01, Mean Reward: 4.75, Median Reward: 4.00, Std Reward: 370.20
Episode: 823, step: 9, Pop: 4/5, Epsilon: 0.04, Mean Loss: 30.42, Median Loss: 30.42, Std Loss: 30.42, Mean Reward: 4.39, Median Reward: 4.00, Std Reward: 259.10
Episode: 824, step: 9, Pop: 6/5, Epsilon: 0.04, Mean Loss: 41.02, Median Loss: 41.02, Std Loss: 41.02, Mean Reward: 4.63, Median Reward: 2.00, Std Reward: 356.40
Episode: 825, step: 9, Pop: 4/5, Epsilon: 0.04, Mean Loss: 33.00, Median Loss: 33.00, Std Loss: 33.00, Mean Reward: 3.51, Median Reward: 2.00, Std Reward: 182.50
Episode: 826, step: 9, Pop: 2/5, Epsilon: 0.04, Mean Loss: 42.05, Median Loss: 42.05, Std Loss: 42.05, Mean Reward: 1.64, Median Reward: 2.00, Std Reward: 90.00
Episode: 827, step: 9, Pop: 6/5, Epsilon: 0.04, Mean Loss: 30.92, Median Loss: 30.92, Std Loss: 30.92, Mean Reward: 4.31, Median Reward: 4.70, Std Reward: 353.30
Episode: 828, step: 9, Pop: 3/5, Epsilon: 0.04, Mean Loss: 26.28, Median Loss: 26.28, Std Loss: 26.28, Mean Reward: 3.55, Median Reward: 2.00, Std Reward: 177.70
Episode: 829, step: 9, Pop: 3/5, Epsilon: 0.04, Mean Loss: 39.36, Median Loss: 39.36, Std Loss: 39.36, Mean Reward: 1.84, Median Reward: 2.00, Std Reward: 132.20
Episode: 830, step: 9, Pop: 1/5, Epsilon: 0.04, Mean Loss: 27.33, Median Loss: 27.33, Std Loss: 27.33, Mean Reward: 0.02, Median Reward: 2.00, Std Reward: 1.00
Episode: 831, step: 9, Pop: 2/5, Epsilon: 0.04, Mean Loss: 33.53, Median Loss: 33.53, Std Loss: 33.53, Mean Reward: 1.24, Median Reward: 2.00, Std Reward: 61.80
Episode: 832, step: 9, Pop: 3/5, Epsilon: 0.04, Mean Loss: 39.41, Median Loss: 39.41, Std Loss: 39.41, Mean Reward: 2.41, Median Reward: 2.00, Std Reward: 118.00
Episode: 833, step: 9, Pop: 4/5, Epsilon: 0.04, Mean Loss: 27.98, Median Loss: 27.98, Std Loss: 27.98, Mean Reward: 2.75, Median Reward: 2.00, Std Reward: 173.00
